,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
34,167.21,1110.0,544.97,201.16,746.14,578.93,1.44,0.11,13.601.000,0,13.601.000,30/06/2016,FRIO3
35,188.25,1190.0,482.7,279.61,762.31,574.07,5.07,0.37,13.601.000,0,13.601.000,31/03/2016,FRIO3
36,295.49,1210.0,561.67,303.18,864.85,569.36,-1.56,-  0.11,13.601.000,0,13.601.000,31/12/2015,FRIO3
37,210.15,1240.0,536.86,365.46,902.32,692.17,7.45,0.18,40.804.000,0,40.804.000,30/09/2015,FRIO3
38,174.88,1200.0,450.73,290.55,741.28,566.41,133.96,3.28,40.804.000,0,40.804.000,30/06/2015,FRIO3
39,138.08,1210.0,439.29,331.73,771.02,632.94,124.79,3.01,41.439.000,0,41.439.000,31/03/2015,FRIO3
40,239.53,1140.0,394.73,309.63,704.36,464.82,155.76,3.76,41.439.000,0,41.439.000,31/12/2014,FRIO3
41,185.35,1080.0,350.7,306.44,657.14,471.8,194.08,4.68,41.439.000,0,41.439.000,30/09/2014,FRIO3
42,132.33,1100.0,405.43,225.71,631.14,498.81,233.46,5.63,41.439.000,0,41.439.000,30/06/2014,FRIO3
43,143.31,1150.0,352.53,311.57,664.09,520.79,227.92,5.50,41.439.000,0,41.439.000,31/03/2014,FRIO3
44,243.17,1210.0,449.69,273.66,723.36,480.18,248.4,5.99,41.439.000,0,41.439.000,31/12/2013,FRIO3
45,185.01,1150.0,434.09,258.27,692.36,507.35,253.97,6.13,41.439.000,0,41.439.000,30/09/2013,FRIO3
46,165.52,1170.0,310.87,379.53,690.41,524.89,253.55,6.12,41.439.000,0,41.439.000,30/06/2013,FRIO3
47,84.77,1010.0,325.25,228.01,553.26,468.49,259.39,6.26,41.439.000,0,41.439.000,31/03/2013,FRIO3
48,176.22,980.02,193.28,350.06,543.34,367.12,263.1,6.35,41.439.000,0,41.439.000,31/12/2012,FRIO3
49,186.4,975.28,195.33,359.13,554.46,368.06,271.79,6.56,41.439.000,0,41.439.000,30/09/2012,FRIO3
50,193.43,1000.0,212.01,331.54,543.55,350.13,260.29,6.28,41.439.000,0,41.439.000,30/06/2012,FRIO3
51,165.5,945.36,172.22,326.03,498.25,332.76,268.07,6.47,41.439.000,0,41.439.000,31/03/2012,FRIO3
52,244.42,951.1,185.38,347.59,532.96,288.54,248.47,6.00,41.439.000,0,41.439.000,31/12/2011,FRIO3
53,242.37,950.23,214.76,358.15,572.9,330.53,239.56,5.78,41.439.000,0,41.439.000,30/09/2011,FRIO3
54,171.31,899.65,190.66,268.55,459.2,287.89,261.74,6.32,41.439.000,0,41.439.000,30/06/2011,FRIO3
55,215.71,931.01,173.58,253.96,427.54,211.83,312.52,7.54,41.439.000,0,41.439.000,31/03/2011,FRIO3
56,161.67,888.81,177.01,235.43,412.44,250.77,301.59,7.28,41.439.000,0,41.439.000,31/12/2010,FRIO3
57,254.04,789.15,133.75,213.34,347.09,93.05,318.28,7.68,41.439.000,0,41.439.000,30/09/2010,FRIO3
58,230.72,864.5,154.1,225.61,379.71,148.99,301.63,7.28,41.439.000,0,41.439.000,30/06/2010,FRIO3
59,186.89,782.05,121.21,189.49,310.7,123.81,300.35,7.36,40.819.000,0,40.819.000,31/03/2010,FRIO3
60,180.41,719.76,100.61,190.31,290.92,110.52,271.73,6.66,40.819.000,0,40.819.000,31/12/2009,FRIO3
61,191.32,687.72,115.61,161.28,276.89,85.57,283.37,6.94,40.819.000,0,40.819.000,30/09/2009,FRIO3
62,178.08,745.13,148.44,165.22,313.67,135.59,278.47,6.82,40.819.000,0,40.819.000,30/06/2009,FRIO3
63,186.54,811.8,177.8,228.42,406.22,219.68,260.74,6.39,40.819.000,0,40.819.000,31/03/2009,FRIO3
64,197.08,856.52,143.45,275.33,418.78,221.7,278.67,6.83,40.819.000,0,40.819.000,31/12/2008,FRIO3
65,120.45,852.03,88.66,235.89,324.55,204.1,357.22,8.75,40.819.000,0,40.819.000,30/09/2008,FRIO3
66,116.05,820.73,64.36,231.96,296.32,180.26,350.99,8.60,40.819.000,0,40.819.000,30/06/2008,FRIO3
67,115.39,815.9,73.87,219.83,293.7,178.31,355.58,8.71,40.819.000,0,40.819.000,31/03/2008,FRIO3
68,213.33,623.25,42.13,117.49,159.62,-53.71,353.63,8.66,40.819.000,0,40.819.000,31/12/2007,FRIO3
69,219.76,612.95,44.14,108.63,152.77,-67.0,344.46,8.44,40.819.000,0,40.819.000,30/09/2007,FRIO3
70,267.45,574.01,39.11,90.94,130.05,-137.4,332.04,8.13,40.819.000,0,40.819.000,30/06/2007,FRIO3
71,48.6,294.15,63.44,69.34,132.78,84.18,38.0,1.53,24.909.000,0,24.909.000,31/03/2007,FRIO3
72,72.9,254.02,31.91,61.85,93.76,20.86,59.33,239.24,248.000,0,248.000,31/12/2006,FRIO3
0,7770.0,86810.0,735.04,12900.0,13640.0,5870.0,57950.0,27.88,719.956.830,1.358.848.730,2.078.805.560,31/12/2024,GGBR3
1,8070.0,81850.0,1810.0,10720.0,12530.0,4460.0,55290.0,26.23,720.631.730,1.387.848.730,2.108.480.460,30/09/2024,GGBR3
2,4890.0,82400.0,1710.0,10870.0,12580.0,7690.0,55130.0,26.15,720.631.730,1.387.848.730,2.108.480.460,30/06/2024,GGBR3
3,3740.0,76960.0,1710.0,9330.0,11040.0,7300.0,51920.0,29.55,600.526.442,1.156.540.608,1.757.067.050,31/03/2024,GGBR3
4,3010.0,74890.0,1800.0,9100.0,10890.0,7890.0,49060.0,27.92,600.526.442,1.156.540.608,1.757.067.050,31/12/2023,GGBR3
5,2910.0,76410.0,1360.0,10120.0,11480.0,8560.0,50600.0,28.80,600.526.442,1.156.540.608,1.757.067.050,30/09/2023,GGBR3
6,2560.0,73800.0,1010.0,9690.0,10700.0,8140.000000000001,48980.0,27.87,600.526.442,1.156.540.608,1.757.067.050,30/06/2023,GGBR3
7,2580.0,75750.0,2960.0,9300.0,12260.0,9680.0,48620.0,27.67,600.526.442,1.156.540.608,1.757.067.050,31/03/2023,GGBR3
8,2480.0,73800.0,3120.0,9490.0,12610.0,10130.0,46120.0,27.56,571.929.945,1.101.467.245,1.673.397.190,31/12/2022,GGBR3
9,6190.0,79770.0,3890.0,8970.0,12860.0,6670.0,49190.0,28.60,573.627.483,1.146.031.245,1.719.658.728,30/09/2022,GGBR3
10,5780.0,77660.0,3550.0,8890.0,12440.0,6670.0,47330.0,27.52,573.627.483,1.146.031.245,1.719.658.728,30/06/2022,GGBR3
11,4900.0,71540.0,2080.0,10680.0,12770.0,7870.0,42330.0,24.61,573.627.483,1.146.031.245,1.719.658.728,31/03/2022,GGBR3
12,4160.0,73810.0,1770.0,12270.0,14040.0,9880.0,42600.0,24.77,573.627.483,1.146.031.245,1.719.658.728,31/12/2021,GGBR3
13,3980.0,75360.0,746.99,16370.000000000002,17120.0,13140.0,41080.0,23.89,573.627.483,1.146.031.245,1.719.658.728,30/09/2021,GGBR3
14,3030.0,66890.0,261.1,15550.0,15810.0,12780.0,35910.0,20.88,573.627.483,1.146.031.245,1.719.658.728,30/06/2021,GGBR3
15,4240.0,68020.0,452.08,17310.0,17770.0,13520.0,34440.0,20.03,573.627.483,1.146.031.245,1.719.658.728,31/03/2021,GGBR3
16,4620.0,63120.0,1430.0,16079.999999999998,17520.0,12900.0,30860.0,17.95,573.627.483,1.146.031.245,1.719.658.728,31/12/2020,GGBR3
17,4170.0,63430.0,2170.0,17370.0,19540.0,15370.0,31270.0,18.18,573.627.483,1.146.031.245,1.719.658.728,30/09/2020,GGBR3
18,4059.9999999999995,62600.0,3870.0,17110.0,20980.0,16910.0,30050.0,17.48,573.627.483,1.146.031.245,1.719.658.728,30/06/2020,GGBR3
19,3820.0,60650.0,3660.0,16370.000000000002,20030.0,16210.0,29120.0,16.93,573.627.483,1.146.031.245,1.719.658.728,31/03/2020,GGBR3
20,2640.0,54000.0,1560.0,14490.0,16050.0,13410.0,26960.0,15.68,573.627.483,1.146.031.245,1.719.658.728,31/12/2019,GGBR3
21,2290.0,53050.0,2260.0,13230.0,15490.0,13200.0,27280.0,15.86,573.627.483,1.146.031.245,1.719.658.728,30/09/2019,GGBR3
22,1750.0,51130.0,1870.0,12800.0,14670.0,12920.0,26370.0,15.33,573.627.483,1.146.031.245,1.719.658.728,30/06/2019,GGBR3
23,1940.0,52150.0,2940.0,12050.0,14990.0,13050.0,26240.0,15.26,573.627.483,1.146.031.245,1.719.658.728,31/03/2019,GGBR3
24,2890.0,51280.0,1820.0,13080.0,14910.0,12020.0,25730.0,14.96,573.627.483,1.146.031.245,1.719.658.728,31/12/2018,GGBR3
25,2800.0,56120.0,2180.0,16020.0,18190.0,15400.0,26550.0,15.44,573.627.483,1.146.031.245,1.719.658.728,30/09/2018,GGBR3
26,2640.0,54460.0,2320.0,15800.0,18120.0,15480.0,25390.0,14.76,573.627.483,1.146.031.245,1.719.658.728,30/06/2018,GGBR3
27,2380.0,50980.0,2180.0,14540.0,16720.0,14340.0,23880.0,13.89,573.627.483,1.146.031.245,1.719.658.728,31/03/2018,GGBR3
28,2560.0,50300.0,2000.0,14510.0,16510.0,13950.0,23650.0,13.75,573.627.483,1.146.031.245,1.719.658.728,31/12/2017,GGBR3
29,3260.0,52580.0,4480.0,14190.0,18670.0,15410.0,24640.0,14.33,573.627.483,1.146.031.245,1.719.658.728,30/09/2017,GGBR3
30,4310.0,54180.0,4190.0,15780.0,19960.0,15660.0,25080.0,14.59,573.627.483,1.146.031.245,1.719.658.728,30/06/2017,GGBR3
31,4480.0,53560.0,4180.0,15520.0,19700.0,15220.0,24660.0,14.34,573.627.483,1.146.031.245,1.719.658.728,31/03/2017,GGBR3
32,5060.0,54640.0,4460.0,16129.999999999998,20580.0,15520.0,24030.0,13.97,573.627.483,1.146.031.245,1.719.658.728,31/12/2016,GGBR3
33,3950.0,58710.0,2200.0,18900.0,21100.0,17150.0,27580.0,16.04,573.627.483,1.146.031.245,1.719.658.728,30/09/2016,GGBR3
34,3810.0,58230.0,1960.0,18710.0,20670.0,16860.0,27500.0,15.99,573.627.483,1.146.031.245,1.719.658.728,30/06/2016,GGBR3
35,4730.0,65000.0,2460.0,21220.0,23680.0,18950.0,30010.0,17.45,573.627.483,1.146.031.245,1.719.658.728,31/03/2016,GGBR3
36,5650.0,70090.0,2390.0,24070.0,26460.0,20810.0,31690.0,18.43,573.627.483,1.146.031.245,1.719.658.728,31/12/2015,GGBR3
37,5190.0,76490.0,2130.0,25450.0,27580.0,22390.0,35710.0,20.76,573.627.483,1.146.031.245,1.719.658.728,30/09/2015,GGBR3
38,3790.0,68780.0,2580.0,19980.0,22570.0,18780.0,34350.0,19.98,573.627.483,1.146.031.245,1.719.658.728,30/06/2015,GGBR3
39,3600.0,70840.0,2370.0,20920.0,23280.0,19690.0,35310.0,20.54,573.627.483,1.146.031.245,1.719.658.728,31/03/2015,GGBR3
40,3050.0,63040.0,2040.0,17480.0,19520.0,16470.0,32200.000000000004,18.73,573.627.483,1.146.031.245,1.719.658.728,31/12/2014,GGBR3
41,2870.0,61470.0,1950.0,16520.0,18470.0,15590.0,31440.0,18.28,573.627.483,1.146.031.245,1.719.658.728,30/09/2014,GGBR3
42,2630.0,57890.0,1300.0,15420.0,16710.0,14090.0,30000.0,17.44,573.627.483,1.146.031.245,1.719.658.728,30/06/2014,GGBR3
43,1870.0,57550.0,1760.0,15000.0,16760.0,14890.0,29960.0,17.42,573.627.483,1.146.031.245,1.719.658.728,31/03/2014,GGBR3
44,2100.0,58220.0,1840.0,14870.0,16710.0,14610.0,30340.0,17.64,573.627.483,1.146.031.245,1.719.658.728,31/12/2013,GGBR3
45,1970.0,56210.0,1770.0,14020.0,15790.0,13830.0,29200.0,16.98,573.627.483,1.146.031.245,1.719.658.728,30/09/2013,GGBR3
46,1240.0,55060.0,1770.0,13890.0,15660.0,14420.0,28550.0,16.60,573.627.483,1.146.031.245,1.719.658.728,30/06/2013,GGBR3
47,1060.0,51810.0,3330.0,11610.0,14940.0,13880.0,27020.0,15.71,573.627.483,1.146.031.245,1.719.658.728,31/03/2013,GGBR3
48,1440.0,53090.0,2580.0,12090.0,14670.0,13230.0,27250.0,15.84,573.627.483,1.146.031.245,1.719.658.728,31/12/2012,GGBR3
49,1670.0,53600.0,3090.0,11880.0,14970.0,13300.0,27320.0,15.89,573.627.483,1.146.031.245,1.719.658.728,30/09/2012,GGBR3
50,1660.0,53350.0,2970.0,11920.0,14890.0,13230.0,26910.0,15.65,573.627.483,1.146.031.245,1.719.658.728,30/06/2012,GGBR3
51,1360.0,49630.0,1930.0,11530.0,13460.0,12100.0,25220.0,14.67,573.627.483,1.146.031.245,1.719.658.728,31/03/2012,GGBR3
52,1480.0,49980.0,1760.0,11930.0,13680.0,12210.0,25000.0,14.54,573.628.000,1.146.031.000,1.719.659.000,31/12/2011,GGBR3
53,1280.0,49430.0,1610.0,11910.0,13520.0,12250.0,25110.0,14.60,573.627.483,1.146.031.245,1.719.658.728,30/09/2011,GGBR3
54,1180.0,45040.0,1290.0,10620.0,11910.0,10730.0,23040.0,13.40,573.627.483,1.146.031.245,1.719.658.728,30/06/2011,GGBR3
55,1080.0,42930.0,1730.0,12510.0,14230.0,13160.0,19260.0,12.70,505.600.573,1.011.201.145,1.516.801.718,31/03/2011,GGBR3
56,1060.0,42890.0,1690.0,12980.0,14670.0,13610.0,19470.0,12.84,505.601.000,1.011.201.000,1.516.802.000,31/12/2010,GGBR3
57,1640.0,42810.0,2480.0,11820.0,14310.0,12670.0,19060.0,13.31,496.586.000,934.794.000,1.431.380.000,30/09/2010,GGBR3
58,4270.0,46330.0,1480.0,13270.0,14750.0,10480.0,19430.0,13.58,496.586.000,934.794.000,1.431.380.000,30/06/2010,GGBR3
59,4460.0,45640.0,1350.0,13280.0,14630.0,10170.0,19040.0,13.30,496.586.000,934.794.000,1.431.380.000,31/03/2010,GGBR3
60,4770.0,44580.0,1360.0,13160.0,14520.0,9750.0,18510.0,12.93,496.586.000,934.794.000,1.431.380.000,31/12/2009,GGBR3
61,16.75,21770.0,391.9,4650.0,5040.0,5030.0,16530.0,11.55,496.586.000,934.794.000,1.431.380.000,30/09/2009,GGBR3
62,60.8,22100.0,344.24,5070.0,5410.0,5350.0,16530.0,11.55,496.586.000,934.794.000,1.431.380.000,30/06/2009,GGBR3
63,117.24,24290.0,439.68,5740.0,6180.0,6060.0,17990.0,12.57,496.586.000,934.794.000,1.431.380.000,31/03/2009,GGBR3
64,61.44,24320.0,369.98,5740.0,6110.0,6050.0,17960.0,12.55,496.586.000,934.794.000,1.431.380.000,31/12/2008,GGBR3
65,,19760.0,251.13,2050.0,2300.0,2300.0,17250.0,12.05,496.586.000,934.794.000,1.431.380.000,30/09/2008,GGBR3
66,,17660.0,242.87,1940.0,2180.0,2180.0,15300.0,10.69,496.586.000,934.794.000,1.431.380.000,30/06/2008,GGBR3
67,,15040.0,236.58,2490.0,2720.0,2720.0,12060.0,18.07,231.607.000,435.986.000,667.593.000,31/03/2008,GGBR3
68,,14500.0,228.65,2450.0,2670.0,2670.0,11420.0,17.11,231.607.000,435.986.000,667.593.000,31/12/2007,GGBR3
69,1.4,13810.0,6.68,2170.0,2170.0,2170.0,11450.0,17.15,231.607.000,435.986.000,667.593.000,30/09/2007,GGBR3
70,770.42,27700.0,1940.0,6710.0,8650.0,7880.0,11090.0,16.61,231.607.000,435.986.000,667.593.000,30/06/2007,GGBR3
71,649.4,27300.0,1680.0,7000.0,8670.0,8029.999999999999,10650.0,15.96,231.607.000,435.986.000,667.593.000,31/03/2007,GGBR3
72,703.23,26930.0,1960.0,7110.0,9070.0,8360.0,9960.0,14.93,231.607.000,435.986.000,667.593.000,31/12/2006,GGBR3
73,994.67,25890.0,2130.0,6390.0,8520.0,7520.0,9740.0,14.59,231.607.000,435.986.000,667.593.000,30/09/2006,GGBR3
74,1330.0,24850.0,2350.0,6310.0,8660.0,7330.0,9290.0,13.91,231.607.000,435.986.000,667.593.000,30/06/2006,GGBR3
75,1230.0,23070.0,1450.0,6500.0,7950.0,6720.0,8730.0,19.62,154.405.000,290.657.000,445.062.000,31/03/2006,GGBR3
76,271.4,21880.0,1330.0,6320.0,7650.0,7380.0,8039.999999999999,18.07,154.405.000,290.657.000,445.062.000,31/12/2005,GGBR3
77,234.28,20690.0,1270.0,5980.0,7250.0,7010.0,7780.0,17.49,154.405.000,290.657.000,445.062.000,30/09/2005,GGBR3
78,220.28,18800.0,1310.0,4460.0,5770.0,5550.0,7300.0,16.40,154.405.000,290.657.000,445.062.000,30/06/2005,GGBR3
79,292.26,19220.0,1610.0,4790.0,6400.0,6110.0,6770.0,22.81,102.936.000,193.772.000,296.708.000,31/03/2005,GGBR3
80,333.72,18660.0,1970.0,4410.0,6380.0,6040.0,6070.0,20.47,102.936.000,193.772.000,296.708.000,31/12/2004,GGBR3
81,178.42,16830.0,1840.0,3950.0,5790.0,5620.0,5870.0,19.80,102.936.000,193.772.000,296.708.000,30/09/2004,GGBR3
82,203.67,16270.0,2220.0,4220.0,6450.0,6240.0,4940.0,16.65,102.936.000,193.772.000,296.708.000,30/06/2004,GGBR3
83,221.58,15100.0,2230.0,4150.0,6380.0,6160.0,4390.0,29.58,51.468.000,96.886.000,148.354.000,31/03/2004,GGBR3
84,121.62,14250.0,2420.0,3850.0,6260.0,6140.0,4130.0,27.83,51.468.000,96.886.000,148.354.000,31/12/2003,GGBR3
85,156.39,14700.0,3150.0,3790.0,6940.0,6790.0,3830.0,25.78,51.468.000,96.886.000,148.354.000,30/09/2003,GGBR3
86,258.61,14240.0,3230.0,3610.0,6840.0,6580.0,3650.0,24.58,51.468.000,96.886.000,148.354.000,30/06/2003,GGBR3
87,142.16,14890.0,4570.0,2690.0,7260.0,7120.0,3480.0,0.03,39.590.942.000,74.527.529.000,114.118.471.000,31/03/2003,GGBR3
88,71.37,14460.0,3710.0,3460.0,7170.0,7100.0,3290.0,0.03,39.590.942.000,74.527.529.000,114.118.471.000,31/12/2002,GGBR3
89,148.55,13100.0,3970.0,3140.0,7110.0,6960.0,3280.0,0.03,39.590.942.000,74.527.529.000,114.118.471.000,30/09/2002,GGBR3
90,36.94,10620.0,2240.0,2390.0,4630.0,4590.0,2940.0,0.03,39.590.942.000,74.527.529.000,114.118.471.000,30/06/2002,GGBR3
91,6.54,9870.0,1880.0,2450.0,4330.0,4320.0,2770.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,31/03/2002,GGBR3
92,7.12,9770.0,2110.0,2060.0,4170.0,4160.0,2690.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,31/12/2001,GGBR3
93,25.69,8080.0,1910.0,1810.0,3730.0,3700.0,2680.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,30/09/2001,GGBR3
94,16.11,7450.0,1680.0,1740.0,3420.0,3410.0,2550.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,30/06/2001,GGBR3
95,17.05,4580.0,610.74,1040.0,1650.0,1630.0,2460.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,31/03/2001,GGBR3
96,25.49,6910.0,1470.0,1720.0,3190.0,3160.0,2370.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,31/12/2000,GGBR3
97,14.81,4370.0,444.53,1100.0,1540.0,1530.0,2310.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,30/09/2000,GGBR3
98,5.77,4170.0,443.84,933.64,1380.0,1370.0,2240.0,0.02,39.382.020.000,74.109.686.000,113.491.706.000,30/06/2000,GGBR3
99,5.28,4040.0,409.1,942.39,1350.0,1350.0,2180.0,0.04,19.691.010.000,37.054.843.000,56.745.853.000,31/03/2000,GGBR3
0,7770.0,86810.0,735.04,12900.0,13640.0,5870.0,57950.0,27.88,719.956.830,1.358.848.730,2.078.805.560,31/12/2024,GGBR4
1,8070.0,81850.0,1810.0,10720.0,12530.0,4460.0,55290.0,26.23,720.631.730,1.387.848.730,2.108.480.460,30/09/2024,GGBR4
2,4890.0,82400.0,1710.0,10870.0,12580.0,7690.0,55130.0,26.15,720.631.730,1.387.848.730,2.108.480.460,30/06/2024,GGBR4
3,3740.0,76960.0,1710.0,9330.0,11040.0,7300.0,51920.0,29.55,600.526.442,1.156.540.608,1.757.067.050,31/03/2024,GGBR4
4,3010.0,74890.0,1800.0,9100.0,10890.0,7890.0,49060.0,27.92,600.526.442,1.156.540.608,1.757.067.050,31/12/2023,GGBR4
5,2910.0,76410.0,1360.0,10120.0,11480.0,8560.0,50600.0,28.80,600.526.442,1.156.540.608,1.757.067.050,30/09/2023,GGBR4
6,2560.0,73800.0,1010.0,9690.0,10700.0,8140.000000000001,48980.0,27.87,600.526.442,1.156.540.608,1.757.067.050,30/06/2023,GGBR4
7,2580.0,75750.0,2960.0,9300.0,12260.0,9680.0,48620.0,27.67,600.526.442,1.156.540.608,1.757.067.050,31/03/2023,GGBR4
8,2480.0,73800.0,3120.0,9490.0,12610.0,10130.0,46120.0,27.56,571.929.945,1.101.467.245,1.673.397.190,31/12/2022,GGBR4
9,6190.0,79770.0,3890.0,8970.0,12860.0,6670.0,49190.0,28.60,573.627.483,1.146.031.245,1.719.658.728,30/09/2022,GGBR4
10,5780.0,77660.0,3550.0,8890.0,12440.0,6670.0,47330.0,27.52,573.627.483,1.146.031.245,1.719.658.728,30/06/2022,GGBR4
11,4900.0,71540.0,2080.0,10680.0,12770.0,7870.0,42330.0,24.61,573.627.483,1.146.031.245,1.719.658.728,31/03/2022,GGBR4
12,4160.0,73810.0,1770.0,12270.0,14040.0,9880.0,42600.0,24.77,573.627.483,1.146.031.245,1.719.658.728,31/12/2021,GGBR4
13,3980.0,75360.0,746.99,16370.000000000002,17120.0,13140.0,41080.0,23.89,573.627.483,1.146.031.245,1.719.658.728,30/09/2021,GGBR4
14,3030.0,66890.0,261.1,15550.0,15810.0,12780.0,35910.0,20.88,573.627.483,1.146.031.245,1.719.658.728,30/06/2021,GGBR4
15,4240.0,68020.0,452.08,17310.0,17770.0,13520.0,34440.0,20.03,573.627.483,1.146.031.245,1.719.658.728,31/03/2021,GGBR4
16,4620.0,63120.0,1430.0,16079.999999999998,17520.0,12900.0,30860.0,17.95,573.627.483,1.146.031.245,1.719.658.728,31/12/2020,GGBR4
17,4170.0,63430.0,2170.0,17370.0,19540.0,15370.0,31270.0,18.18,573.627.483,1.146.031.245,1.719.658.728,30/09/2020,GGBR4
18,4059.9999999999995,62600.0,3870.0,17110.0,20980.0,16910.0,30050.0,17.48,573.627.483,1.146.031.245,1.719.658.728,30/06/2020,GGBR4
19,3820.0,60650.0,3660.0,16370.000000000002,20030.0,16210.0,29120.0,16.93,573.627.483,1.146.031.245,1.719.658.728,31/03/2020,GGBR4
20,2640.0,54000.0,1560.0,14490.0,16050.0,13410.0,26960.0,15.68,573.627.483,1.146.031.245,1.719.658.728,31/12/2019,GGBR4
21,2290.0,53050.0,2260.0,13230.0,15490.0,13200.0,27280.0,15.86,573.627.483,1.146.031.245,1.719.658.728,30/09/2019,GGBR4
22,1750.0,51130.0,1870.0,12800.0,14670.0,12920.0,26370.0,15.33,573.627.483,1.146.031.245,1.719.658.728,30/06/2019,GGBR4
23,1940.0,52150.0,2940.0,12050.0,14990.0,13050.0,26240.0,15.26,573.627.483,1.146.031.245,1.719.658.728,31/03/2019,GGBR4
24,2890.0,51280.0,1820.0,13080.0,14910.0,12020.0,25730.0,14.96,573.627.483,1.146.031.245,1.719.658.728,31/12/2018,GGBR4
25,2800.0,56120.0,2180.0,16020.0,18190.0,15400.0,26550.0,15.44,573.627.483,1.146.031.245,1.719.658.728,30/09/2018,GGBR4
26,2640.0,54460.0,2320.0,15800.0,18120.0,15480.0,25390.0,14.76,573.627.483,1.146.031.245,1.719.658.728,30/06/2018,GGBR4
27,2380.0,50980.0,2180.0,14540.0,16720.0,14340.0,23880.0,13.89,573.627.483,1.146.031.245,1.719.658.728,31/03/2018,GGBR4
28,2560.0,50300.0,2000.0,14510.0,16510.0,13950.0,23650.0,13.75,573.627.483,1.146.031.245,1.719.658.728,31/12/2017,GGBR4
29,3260.0,52580.0,4480.0,14190.0,18670.0,15410.0,24640.0,14.33,573.627.483,1.146.031.245,1.719.658.728,30/09/2017,GGBR4
30,4310.0,54180.0,4190.0,15780.0,19960.0,15660.0,25080.0,14.59,573.627.483,1.146.031.245,1.719.658.728,30/06/2017,GGBR4
31,4480.0,53560.0,4180.0,15520.0,19700.0,15220.0,24660.0,14.34,573.627.483,1.146.031.245,1.719.658.728,31/03/2017,GGBR4
32,5060.0,54640.0,4460.0,16129.999999999998,20580.0,15520.0,24030.0,13.97,573.627.483,1.146.031.245,1.719.658.728,31/12/2016,GGBR4
33,3950.0,58710.0,2200.0,18900.0,21100.0,17150.0,27580.0,16.04,573.627.483,1.146.031.245,1.719.658.728,30/09/2016,GGBR4
34,3810.0,58230.0,1960.0,18710.0,20670.0,16860.0,27500.0,15.99,573.627.483,1.146.031.245,1.719.658.728,30/06/2016,GGBR4
35,4730.0,65000.0,2460.0,21220.0,23680.0,18950.0,30010.0,17.45,573.627.483,1.146.031.245,1.719.658.728,31/03/2016,GGBR4
36,5650.0,70090.0,2390.0,24070.0,26460.0,20810.0,31690.0,18.43,573.627.483,1.146.031.245,1.719.658.728,31/12/2015,GGBR4
37,5190.0,76490.0,2130.0,25450.0,27580.0,22390.0,35710.0,20.76,573.627.483,1.146.031.245,1.719.658.728,30/09/2015,GGBR4
38,3790.0,68780.0,2580.0,19980.0,22570.0,18780.0,34350.0,19.98,573.627.483,1.146.031.245,1.719.658.728,30/06/2015,GGBR4
39,3600.0,70840.0,2370.0,20920.0,23280.0,19690.0,35310.0,20.54,573.627.483,1.146.031.245,1.719.658.728,31/03/2015,GGBR4
40,3050.0,63040.0,2040.0,17480.0,19520.0,16470.0,32200.000000000004,18.73,573.627.483,1.146.031.245,1.719.658.728,31/12/2014,GGBR4
41,2870.0,61470.0,1950.0,16520.0,18470.0,15590.0,31440.0,18.28,573.627.483,1.146.031.245,1.719.658.728,30/09/2014,GGBR4
42,2630.0,57890.0,1300.0,15420.0,16710.0,14090.0,30000.0,17.44,573.627.483,1.146.031.245,1.719.658.728,30/06/2014,GGBR4
43,1870.0,57550.0,1760.0,15000.0,16760.0,14890.0,29960.0,17.42,573.627.483,1.146.031.245,1.719.658.728,31/03/2014,GGBR4
44,2100.0,58220.0,1840.0,14870.0,16710.0,14610.0,30340.0,17.64,573.627.483,1.146.031.245,1.719.658.728,31/12/2013,GGBR4
45,1970.0,56210.0,1770.0,14020.0,15790.0,13830.0,29200.0,16.98,573.627.483,1.146.031.245,1.719.658.728,30/09/2013,GGBR4
46,1240.0,55060.0,1770.0,13890.0,15660.0,14420.0,28550.0,16.60,573.627.483,1.146.031.245,1.719.658.728,30/06/2013,GGBR4
47,1060.0,51810.0,3330.0,11610.0,14940.0,13880.0,27020.0,15.71,573.627.483,1.146.031.245,1.719.658.728,31/03/2013,GGBR4
48,1440.0,53090.0,2580.0,12090.0,14670.0,13230.0,27250.0,15.84,573.627.483,1.146.031.245,1.719.658.728,31/12/2012,GGBR4
49,1670.0,53600.0,3090.0,11880.0,14970.0,13300.0,27320.0,15.89,573.627.483,1.146.031.245,1.719.658.728,30/09/2012,GGBR4
50,1660.0,53350.0,2970.0,11920.0,14890.0,13230.0,26910.0,15.65,573.627.483,1.146.031.245,1.719.658.728,30/06/2012,GGBR4
51,1360.0,49630.0,1930.0,11530.0,13460.0,12100.0,25220.0,14.67,573.627.483,1.146.031.245,1.719.658.728,31/03/2012,GGBR4
