,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
94,,33.71,1.94,,1.94,1.66,-54.89,-  24.39,975.000,1.275.000,2.250.000,31/03/2001,EALT3
95,,33.69,2.62,,2.62,2.31,-53.58,-  23.81,975.000,1.275.000,2.250.000,31/12/2000,EALT3
96,,33.43,2.93,,2.93,2.87,-49.87,-  22.16,975.000,1.275.000,2.250.000,30/09/2000,EALT3
97,,33.3,3.23,,3.23,3.1,-47.37,-  21.05,975.000,1.275.000,2.250.000,30/06/2000,EALT3
98,,34.45,3.26,,3.26,3.3,-43.74,-  19.44,975.000,1.275.000,2.250.000,31/03/2000,EALT3
0,10.12,644.49,73.15,35.58,108.73,98.62,337.05,14.98,9.750.000,12.750.000,22.500.000,31/03/2025,EALT4
1,12.9,618.72,83.77,37.17,120.94,108.04,295.59,13.14,9.750.000,12.750.000,22.500.000,31/12/2024,EALT4
2,14.96,616.16,76.2,42.61,118.81,103.85,279.59,12.43,9.750.000,12.750.000,22.500.000,30/09/2024,EALT4
3,12.87,593.5,78.33,43.0,121.33,108.46,259.6,11.54,9.750.000,12.750.000,22.500.000,30/06/2024,EALT4
4,12.33,571.08,74.95,51.46,126.41,114.08,252.05,11.20,9.750.000,12.750.000,22.500.000,31/03/2024,EALT4
5,14.9,560.72,70.56,56.8,127.35,112.46,243.58,10.83,9.750.000,12.750.000,22.500.000,31/12/2023,EALT4
6,5.96,548.98,56.01,62.96,118.97,113.01,231.27,10.28,9.750.000,12.750.000,22.500.000,30/09/2023,EALT4
7,7.8,526.99,51.78,57.2,108.98,101.18,221.86,9.86,9.750.000,12.750.000,22.500.000,30/06/2023,EALT4
8,7.93,519.53,66.63,50.34,116.97,109.04,212.51,9.44,9.750.000,12.750.000,22.500.000,31/03/2023,EALT4
9,12.61,512.99,73.98,53.72,127.69,115.08,215.09,9.56,9.750.000,12.750.000,22.500.000,31/12/2022,EALT4
10,8.14,523.1,83.79,44.34,128.14,120.0,204.69,9.10,9.750.000,12.750.000,22.500.000,30/09/2022,EALT4
11,6.47,527.06,68.04,56.88,124.92,118.45,197.78,8.79,9.750.000,12.750.000,22.500.000,30/06/2022,EALT4
12,7.13,499.59,53.07,59.94,113.01,105.88,188.89,8.39,9.750.000,12.750.000,22.500.000,31/03/2022,EALT4
13,22.7,491.61,66.24,63.9,130.14,107.44,187.72,8.34,9.750.000,12.750.000,22.500.000,31/12/2021,EALT4
14,24.75,481.01,64.81,52.96,117.76,93.01,194.51,8.64,9.750.000,12.750.000,22.500.000,30/09/2021,EALT4
15,10.86,437.28,45.0,40.73,85.73,74.87,185.71,8.25,9.750.000,12.750.000,22.500.000,30/06/2021,EALT4
16,34.49,447.98,51.15,47.23,98.38,63.89,180.27,8.01,9.750.000,12.750.000,22.500.000,31/03/2021,EALT4
17,21.56,417.23,50.16,43.18,93.34,71.78,183.64,8.16,9.750.000,12.750.000,22.500.000,31/12/2020,EALT4
18,41.05,441.75,73.25,44.1,117.35,76.3,179.5,7.98,9.750.000,12.750.000,22.500.000,30/09/2020,EALT4
19,34.44,409.45,87.25,22.92,110.18,75.74,168.72,7.50,9.755.000,12.745.000,22.500.000,30/06/2020,EALT4
20,41.98,413.67,93.47,27.23,120.71,78.72,167.58,7.45,9.755.000,12.745.000,22.500.000,31/03/2020,EALT4
21,4.99,368.48,60.62,27.03,87.65,82.66,162.78,7.23,9.750.000,12.750.000,22.500.000,31/12/2019,EALT4
22,8.92,370.65,51.36,30.75,82.11,73.19,165.53,7.36,9.750.000,12.750.000,22.500.000,30/09/2019,EALT4
23,4.25,345.06,47.42,23.65,71.07,66.81,160.88,7.15,9.750.000,12.750.000,22.500.000,30/06/2019,EALT4
24,5.18,345.19,51.19,25.32,76.51,71.34,160.37,7.13,9.750.000,12.750.000,22.500.000,31/03/2019,EALT4
25,1.93,347.11,55.95,26.25,82.21,80.28,154.62,6.87,9.750.000,12.750.000,22.500.000,31/12/2018,EALT4
26,1.3,301.43,58.3,19.63,77.93,76.64,98.53,4.38,9.750.000,12.750.000,22.500.000,30/09/2018,EALT4
27,4.69,284.94,50.68,17.91,68.59,63.9,94.98,4.22,9.750.000,12.750.000,22.500.000,30/06/2018,EALT4
28,,259.91,49.39,3.8,53.19,52.86,101.65,45.18,975.000,1.275.000,2.250.000,31/03/2018,EALT4
29,1.39,253.4,49.86,4.59,54.45,53.06,98.0,43.55,975.000,1.275.000,2.250.000,31/12/2017,EALT4
30,1.11,255.05,27.65,3.65,31.3,30.2,74.45,33.09,975.000,1.275.000,2.250.000,30/09/2017,EALT4
31,1.39,248.55,28.24,5.41,33.65,32.26,71.77,31.90,975.000,1.275.000,2.250.000,30/06/2017,EALT4
32,2.61,246.15,29.28,9.41,38.69,36.08,69.06,30.69,975.000,1.275.000,2.250.000,31/03/2017,EALT4
33,5.75,244.57,29.47,12.69,42.16,36.41,69.21,30.76,975.000,1.275.000,2.250.000,31/12/2016,EALT4
34,10.04,248.93,23.59,17.58,41.17,31.13,63.17,28.08,975.000,1.275.000,2.250.000,30/09/2016,EALT4
35,7.27,254.74,24.32,16.11,40.42,33.15,68.26,30.34,975.000,1.275.000,2.250.000,30/06/2016,EALT4
36,6.87,259.38,22.23,18.61,40.84,33.97,72.19,32.08,975.000,1.275.000,2.250.000,31/03/2016,EALT4
37,13.56,269.39,25.83,27.39,53.22,39.66,71.79,31.91,975.000,1.275.000,2.250.000,31/12/2015,EALT4
38,8.84,271.42,25.65,25.24,50.89,42.05,71.11,31.60,975.000,1.275.000,2.250.000,30/09/2015,EALT4
39,10.04,265.15,30.18,20.47,50.65,40.61,69.36,30.83,975.000,1.275.000,2.250.000,30/06/2015,EALT4
40,14.89,279.8,34.86,26.01,60.87,45.97,70.82,31.48,975.000,1.275.000,2.250.000,31/03/2015,EALT4
41,16.02,273.0,30.07,20.69,50.77,34.74,73.51,32.67,975.000,1.275.000,2.250.000,31/12/2014,EALT4
42,13.2,271.4,21.99,18.38,40.37,27.18,76.16,33.85,975.000,1.275.000,2.250.000,30/09/2014,EALT4
43,8.36,267.73,21.27,19.33,40.61,32.25,74.11,32.94,975.000,1.275.000,2.250.000,30/06/2014,EALT4
44,,268.94,18.73,22.29,41.02,40.12,72.18,32.08,975.000,1.275.000,2.250.000,31/03/2014,EALT4
45,,262.02,22.63,20.31,42.94,42.07,69.02,30.68,975.000,1.275.000,2.250.000,31/12/2013,EALT4
46,16.45,271.97,26.48,23.72,50.2,33.75,70.67,31.41,975.000,1.275.000,2.250.000,30/09/2013,EALT4
47,18.93,264.65,24.71,21.69,46.4,27.47,67.8,30.13,975.000,1.275.000,2.250.000,30/06/2013,EALT4
48,,260.05,23.81,24.35,48.16,47.94,65.1,28.93,975.000,1.275.000,2.250.000,31/03/2013,EALT4
49,,254.19,30.67,16.71,47.38,46.46,63.14,28.06,975.000,1.275.000,2.250.000,31/12/2012,EALT4
50,,253.82,24.31,13.82,38.13,37.93,63.95,28.42,975.000,1.275.000,2.250.000,30/09/2012,EALT4
51,,249.55,23.79,6.56,30.35,30.16,62.13,27.62,975.000,1.275.000,2.250.000,30/06/2012,EALT4
52,,238.76,24.18,8.04,32.21,31.77,58.16,25.85,975.000,1.275.000,2.250.000,31/03/2012,EALT4
53,,238.01,27.05,10.17,37.22,36.91,55.44,24.64,975.000,1.275.000,2.250.000,31/12/2011,EALT4
54,,245.21,19.89,13.43,33.32,33.13,53.99,24.00,975.000,1.275.000,2.250.000,30/09/2011,EALT4
55,,243.69,16.22,16.24,32.46,32.32,50.73,22.55,975.000,1.275.000,2.250.000,30/06/2011,EALT4
56,,244.58,17.68,21.19,38.87,38.57,47.9,21.29,975.000,1.275.000,2.250.000,31/03/2011,EALT4
57,1.14,237.96,15.27,19.37,34.64,33.51,45.81,20.36,975.000,1.275.000,2.250.000,31/12/2010,EALT4
58,10.1,242.64,13.99,10.06,24.05,13.96,43.78,19.46,975.000,1.275.000,2.250.000,30/09/2010,EALT4
59,15.09,238.5,18.37,3.89,22.26,7.16,41.52,18.45,975.000,1.275.000,2.250.000,30/06/2010,EALT4
60,16.32,235.02,17.52,4.66,22.18,5.86,40.14,17.84,975.000,1.275.000,2.250.000,31/03/2010,EALT4
61,22.86,143.2,21.51,5.48,26.99,4.12,-20.8,-  9.24,975.000,1.275.000,2.250.000,31/12/2009,EALT4
62,18.45,149.54,21.35,3.63,24.98,6.53,-25.22,-  11.21,975.000,1.275.000,2.250.000,30/09/2009,EALT4
63,21.03,158.28,22.34,3.6,25.94,4.91,-24.74,-  10.99,975.000,1.275.000,2.250.000,30/06/2009,EALT4
64,17.98,167.77,20.49,3.53,24.02,6.03,-20.48,-  9.10,975.000,1.275.000,2.250.000,31/03/2009,EALT4
65,25.33,180.31,17.42,,17.42,-7.91,-22.76,-  10.12,975.000,1.275.000,2.250.000,31/12/2008,EALT4
66,12.35,170.27,20.48,10.55,31.03,18.69,-31.43,-  13.97,975.000,1.275.000,2.250.000,30/09/2008,EALT4
67,17.25,155.97,22.08,6.15,28.23,10.98,-39.86,-  17.71,975.000,1.275.000,2.250.000,30/06/2008,EALT4
68,10.12,144.91,16.12,,16.12,6.0,-41.68,-  18.52,975.000,1.275.000,2.250.000,31/03/2008,EALT4
69,10.3,122.19,16.12,,16.12,5.81,-46.28,-  20.57,975.000,1.275.000,2.250.000,31/12/2007,EALT4
70,9.36,113.9,12.13,,12.13,2.77,-49.52,-  22.01,975.000,1.275.000,2.250.000,30/09/2007,EALT4
71,9.42,109.51,9.36,,9.36,,-51.16,-  22.74,975.000,1.275.000,2.250.000,30/06/2007,EALT4
72,4.79,105.08,8.05,,8.05,3.26,-53.41,-  23.74,975.000,1.275.000,2.250.000,31/03/2007,EALT4
73,6.74,95.9,5.76,,6.08,,-57.78,-  25.68,975.000,1.275.000,2.250.000,31/12/2006,EALT4
74,5.58,92.96,5.31,,5.31,,-64.92,-  28.85,975.000,1.275.000,2.250.000,30/09/2006,EALT4
75,4.75,85.36,4.22,,4.22,,-71.98,-  31.99,975.000,1.275.000,2.250.000,30/06/2006,EALT4
76,2.69,81.03,6.26,,6.26,3.58,-75.99,-  33.77,975.000,1.275.000,2.250.000,31/03/2006,EALT4
77,4.21,77.84,7.7,,7.7,3.49,-78.34,-  34.82,975.000,1.275.000,2.250.000,31/12/2005,EALT4
78,2.32,83.08,7.91,,7.91,5.59,-80.71,-  35.87,975.000,1.275.000,2.250.000,30/09/2005,EALT4
79,2.86,78.38,1.51,,1.51,-1.36,-79.94,-  35.53,975.000,1.275.000,2.250.000,30/06/2005,EALT4
80,5.45,75.41,3.11,,3.11,-2.34,-81.52,-  36.23,975.000,1.275.000,2.250.000,31/03/2005,EALT4
81,2.39,66.47,6.31,,6.31,3.92,-83.8,-  37.24,975.000,1.275.000,2.250.000,31/12/2004,EALT4
82,1.17,64.41,3.2,,3.2,2.03,-83.53,-  37.12,975.000,1.275.000,2.250.000,30/09/2004,EALT4
83,,61.25,3.69,,3.69,2.89,-83.96,-  37.32,975.000,1.275.000,2.250.000,30/06/2004,EALT4
84,1.02,54.96,4.35,,4.35,3.33,-84.45,-  37.54,975.000,1.275.000,2.250.000,31/03/2004,EALT4
85,1.66,53.81,3.55,,3.55,1.89,-82.22,-  36.54,975.000,1.275.000,2.250.000,31/12/2003,EALT4
86,,53.83,4.48,,4.48,3.64,-80.9,-  35.96,975.000,1.275.000,2.250.000,30/09/2003,EALT4
87,,49.34,2.76,,2.76,2.01,-79.26,-  35.23,975.000,1.275.000,2.250.000,30/06/2003,EALT4
88,,46.14,,,,,-77.43,-  34.41,975.000,1.275.000,2.250.000,31/03/2003,EALT4
89,2.01,43.35,,,,-1.73,-75.94,-  33.75,975.000,1.275.000,2.250.000,31/12/2002,EALT4
90,2.07,41.29,,,,-2.07,-63.03,-  28.01,975.000,1.275.000,2.250.000,30/09/2002,EALT4
91,1.23,40.32,,,,-1.23,-61.96,-  27.54,975.000,1.275.000,2.250.000,30/06/2002,EALT4
92,,38.0,,,,,-60.94,-  27.08,975.000,1.275.000,2.250.000,31/03/2002,EALT4
93,1.14,36.18,,,,-1.09,-59.68,-  26.52,975.000,1.275.000,2.250.000,31/12/2001,EALT4
94,,33.71,1.94,,1.94,1.66,-54.89,-  24.39,975.000,1.275.000,2.250.000,31/03/2001,EALT4
95,,33.69,2.62,,2.62,2.31,-53.58,-  23.81,975.000,1.275.000,2.250.000,31/12/2000,EALT4
96,,33.43,2.93,,2.93,2.87,-49.87,-  22.16,975.000,1.275.000,2.250.000,30/09/2000,EALT4
97,,33.3,3.23,,3.23,3.1,-47.37,-  21.05,975.000,1.275.000,2.250.000,30/06/2000,EALT4
98,,34.45,3.26,,3.26,3.3,-43.74,-  19.44,975.000,1.275.000,2.250.000,31/03/2000,EALT4
0,3360.0,32439.999999999996,3730.0,19290.0,23020.0,19670.0,3570.0,5.13,696.334.000,0,696.334.000,31/03/2025,ECOR3
1,2340.0,29300.0,5470.0,14570.0,20030.0,17700.0,3430.0,4.92,696.334.000,0,696.334.000,31/12/2024,ECOR3
2,1400.0,28770.0,5380.0,14590.0,19970.0,18570.0,3500.0,5.03,696.334.000,0,696.334.000,30/09/2024,ECOR3
3,2310.0,27750.0,3100.0,16280.000000000002,19390.0,17080.0,3240.0,4.65,696.334.000,0,696.334.000,30/06/2024,ECOR3
4,4370.0,27520.0,5070.0,14530.0,19600.0,15230.0,2970.0,4.26,696.334.000,0,696.334.000,31/03/2024,ECOR3
5,3520.0,25960.0,3710.0,14450.0,18150.0,14630.0,2740.0,3.93,696.334.000,0,696.334.000,31/12/2023,ECOR3
6,2750.0,23710.0,3660.0,12470.0,16129.999999999998,13380.0,2760.0,3.96,696.334.000,0,696.334.000,30/09/2023,ECOR3
7,2029.9999999999998,21410.0,3740.0,10630.0,14370.0,12340.0,2540.0,3.64,696.334.000,0,696.334.000,30/06/2023,ECOR3
8,1750.0,19280.0,2630.0,9970.0,12600.0,10850.0,2420.0,3.47,696.334.000,0,696.334.000,31/03/2023,ECOR3
9,1380.0,18110.0,2250.0,9400.0,11650.0,10270.0,2300.0,3.31,696.334.000,0,696.334.000,31/12/2022,ECOR3
10,2450.0,18060.0,2840.0,9200.0,12040.0,9590.0,2250.0,3.24,696.334.000,0,696.334.000,30/09/2022,ECOR3
11,1030.0,15900.0,1560.0,8470.0,10030.0,9000.0,2130.0,3.05,696.334.000,0,696.334.000,30/06/2022,ECOR3
12,1940.0,16740.0,1430.0,8880.0,10310.0,8370.0,2140.0,3.07,696.334.000,0,696.334.000,31/03/2022,ECOR3
13,2070.0,16390.0,3210.0,6780.0,9990.0,7920.0,2120.0,3.04,696.334.000,0,696.334.000,31/12/2021,ECOR3
14,3290.0,17220.0,4870.0,6010.0,10880.0,7590.0,2110.0,3.03,696.334.000,0,696.334.000,30/09/2021,ECOR3
15,3240.0,14260.0,3350.0,5940.0,9290.0,6040.0,1970.0,2.82,696.334.000,0,696.334.000,30/06/2021,ECOR3
16,1530.0,11340.0,1670.0,6950.0,8610.0,7090.0,144.17,0.26,558.699.000,0,558.699.000,31/03/2021,ECOR3
17,1340.0,11090.0,1600.0,6900.0,8500.0,7160.0,56.18,0.10,558.699.000,0,558.699.000,31/12/2020,ECOR3
18,2140.0,12390.0,1550.0,7730.0,9270.0,7130.0,686.93,1.23,558.699.000,0,558.699.000,30/09/2020,ECOR3
19,1440.0,11460.0,1740.0,6700.0,8440.0,6990.0,615.3,1.10,558.699.000,0,558.699.000,30/06/2020,ECOR3
20,1150.0,11820.0,3420.0,5480.0,8900.0,7750.0,580.01,1.04,558.699.000,0,558.699.000,31/03/2020,ECOR3
21,1860.0,11540.0,3300.0,5380.0,8680.0,6820.0,455.35,0.82,558.699.000,0,558.699.000,31/12/2019,ECOR3
22,2870.0,12660.0,3820.0,5860.0,9690.0,6820.0,375.63,0.67,558.699.000,0,558.699.000,30/09/2019,ECOR3
23,3170.0,12790.0,3690.0,6120.0,9800.0,6630.0,787.27,1.41,558.699.000,0,558.699.000,30/06/2019,ECOR3
24,2510.0,10280.0,1590.0,6060.0,7650.0,5140.0,726.39,1.30,558.699.000,0,558.699.000,31/03/2019,ECOR3
25,2650.0,10020.0,1500.0,6010.0,7510.0,4860.0,640.32,1.15,558.699.000,0,558.699.000,31/12/2018,ECOR3
26,2800.0,9890.0,1640.0,5800.0,7430.0,4640.0,778.11,1.39,558.699.000,0,558.699.000,30/09/2018,ECOR3
27,2050.0,8990.0,1340.0,5400.0,6740.0,4690.0,619.83,1.11,558.699.000,0,558.699.000,30/06/2018,ECOR3
28,2480.0,8720.0,1000.0,5970.0,6970.0,4490.0,748.41,1.34,558.699.000,0,558.699.000,31/03/2018,ECOR3
29,1610.0,7820.0,1150.0,4850.0,6000.0,4390.0,658.62,1.18,558.699.000,0,558.699.000,31/12/2017,ECOR3
30,697.49,6810.0,1020.0,3930.0,4940.0,4240.0,695.51,1.24,558.699.000,0,558.699.000,30/09/2017,ECOR3
31,605.16,6660.0,1040.0,3920.0,4950.0,4350.0,569.98,1.02,558.699.000,0,558.699.000,30/06/2017,ECOR3
32,800.03,6780.0,1330.0,3740.0,5070.0,4270.0,493.28,0.88,558.699.000,0,558.699.000,31/03/2017,ECOR3
33,589.5,6600.0,1020.0,3910.0,4930.0,4340.0,499.96,0.89,558.699.000,0,558.699.000,31/12/2016,ECOR3
34,772.3,6900.0,1170.0,3780.0,4950.0,4180.0,453.69,0.81,558.699.000,0,558.699.000,30/09/2016,ECOR3
35,739.14,6780.0,1070.0,3780.0,4850.0,4110.0,386.08,0.69,558.699.000,0,558.699.000,30/06/2016,ECOR3
36,861.94,7990.0,1090.0,4270.0,5350.0,4490.0,1640.0,2.94,558.699.000,0,558.699.000,31/03/2016,ECOR3
37,772.9,7860.0,1320.0,3960.0,5280.0,4510.0,1580.0,2.83,558.699.000,0,558.699.000,31/12/2015,ECOR3
38,668.34,7630.0,1340.0,3820.0,5160.0,4490.0,1570.0,2.80,558.699.000,0,558.699.000,30/09/2015,ECOR3
39,475.06,7310.0,1060.0,3830.0,4890.0,4410.0,1550.0,2.77,558.699.000,0,558.699.000,30/06/2015,ECOR3
40,717.96,6900.0,1340.0,3020.0,4360.0,3640.0,1760.0,3.15,558.699.000,0,558.699.000,31/03/2015,ECOR3
41,605.12,6700.0,947.56,3240.0,4190.0,3580.0,1730.0,3.10,558.699.000,0,558.699.000,31/12/2014,ECOR3
42,718.86,6710.0,823.1,3110.0,3930.0,3210.0,1970.0,3.53,558.699.000,0,558.699.000,30/09/2014,ECOR3
43,722.45,6510.0,1220.0,2580.0,3800.0,3070.0,1890.0,3.39,558.699.000,0,558.699.000,30/06/2014,ECOR3
44,1420.0,6990.0,890.18,2930.0,3820.0,2400.0,2330.0,4.17,558.699.000,0,558.699.000,31/03/2014,ECOR3
45,1070.0,6500.0,835.61,2870.0,3700.0,2630.0,2070.0,3.71,558.699.000,0,558.699.000,31/12/2013,ECOR3
46,1260.0,6600.0,822.17,2880.0,3700.0,2440.0,2150.0,3.85,558.699.000,0,558.699.000,30/09/2013,ECOR3
47,1210.0,6370.0,764.21,2880.0,3640.0,2430.0,2040.0,3.66,558.699.000,0,558.699.000,30/06/2013,ECOR3
48,898.39,5990.0,1050.0,2090.0,3140.0,2240.0,2210.0,3.96,558.699.000,0,558.699.000,31/03/2013,ECOR3
49,946.92,6200.0,1010.0,2270.0,3280.0,2340.0,2110.0,3.77,558.699.000,0,558.699.000,31/12/2012,ECOR3
50,525.19,5720.0,1260.0,1630.0,2890.0,2360.0,2120.0,3.80,558.699.000,0,558.699.000,30/09/2012,ECOR3
51,409.91,5470.0,1220.0,1570.0,2790.0,2380.0,2020.0,3.62,558.699.000,0,558.699.000,30/06/2012,ECOR3
52,612.29,4220.0,593.46,1120.0,1710.0,1100.0,1940.0,3.47,558.699.000,0,558.699.000,31/03/2012,ECOR3
53,604.55,4160.0,541.77,1130.0,1680.0,1070.0,1880.0,3.37,558.699.000,0,558.699.000,31/12/2011,ECOR3
54,727.2,4230.0,445.37,1300.0,1740.0,1020.0,1920.0,3.43,558.699.000,0,558.699.000,30/09/2011,ECOR3
55,668.95,4040.0,381.28,1280.0,1670.0,997.04,1820.0,3.25,558.699.000,0,558.699.000,30/06/2011,ECOR3
56,861.21,4190.0,411.74,1380.0,1790.0,933.4,1870.0,3.35,558.699.000,0,558.699.000,31/03/2011,ECOR3
57,872.65,4170.0,768.58,1000.0,1770.0,898.67,1780.0,3.19,558.699.000,0,558.699.000,31/12/2010,ECOR3
58,1030.0,3710.0,736.88,982.85,1720.0,688.89,1620.0,2.90,558.699.000,0,558.699.000,30/09/2010,ECOR3
59,1040.0,4040.0,693.66,976.41,1670.0,627.91,1750.0,3.13,558.699.000,0,558.699.000,30/06/2010,ECOR3
60,352.31,2960.0,615.82,1120.0,1740.0,1380.0,630.62,1.35,466.699.000,0,466.699.000,31/03/2010,ECOR3
61,389.52,2940.0,613.16,1090.0,1700.0,1310.0,630.89,1.35,466.699.000,0,466.699.000,31/12/2009,ECOR3
62,91.9,2600.0,799.46,513.56,1310.0,1220.0,651.12,1.40,466.699.000,0,466.699.000,30/09/2009,ECOR3
63,175.41,2640.0,757.64,513.5,1270.0,1100.0,660.82,1.42,466.699.000,0,466.699.000,30/06/2009,ECOR3
64,80.96,1920.0,496.43,576.18,1070.0,991.66,635.4,1.36,466.699.000,0,466.699.000,31/03/2009,ECOR3
65,53.38,1900.0,463.03,581.86,1040.0,991.51,581.1,1.25,466.699.000,0,466.699.000,31/12/2008,ECOR3
66,111.44,1880.0,538.07,559.74,1100.0,986.36,598.4,1.28,466.699.000,0,466.699.000,30/09/2008,ECOR3
67,82.7,1830.0,506.08,553.24,1060.0,976.62,562.86,1.21,466.699.000,0,466.699.000,30/06/2008,ECOR3
68,95.43,1820.0,513.53,545.36,1060.0,963.46,544.71,1.17,466.699.000,0,466.699.000,31/03/2008,ECOR3
69,127.28,1400.0,32.58,537.88,570.46,443.18,536.87,1.15,466.699.000,0,466.699.000,31/12/2007,ECOR3
70,120.46,1420.0,42.26,527.07,569.32,448.86,556.03,1.19,466.699.000,0,466.699.000,30/09/2007,ECOR3
71,130.51,1380.0,39.27,500.68,539.96,409.44,566.61,1.21,466.699.000,0,466.699.000,30/06/2007,ECOR3
72,98.48,1290.0,30.55,471.32,501.88,403.39,532.13,1.14,466.699.000,0,466.699.000,31/03/2007,ECOR3
73,116.17,1310.0,21.74,465.72,487.46,371.29,532.17,1.14,466.699.000,0,466.699.000,31/12/2006,ECOR3
74,44.77,1450.0,224.19,309.29,533.48,488.71,577.22,1.24,466.699.000,0,466.699.000,30/09/2006,ECOR3
75,49.51,1450.0,100.45,329.83,430.28,380.77,559.73,1.20,466.699.000,0,466.699.000,30/06/2006,ECOR3
76,69.67,1420.0,101.56,353.29,454.85,385.19,529.94,1.14,466.699.000,0,466.699.000,31/03/2006,ECOR3
77,51.93,1400.0,107.82,363.56,471.38,419.44,602.79,1.29,466.699.000,0,466.699.000,31/12/2005,ECOR3
78,34.02,1450.0,107.64,383.68,491.32,457.3,618.56,1.33,466.699.000,0,466.699.000,30/09/2005,ECOR3
79,27.89,1430.0,111.4,410.49,521.89,494.0,573.32,1.23,466.699.000,0,466.699.000,30/06/2005,ECOR3
80,28.83,1440.0,122.56,468.31,590.87,562.04,521.9,1.12,466.699.000,0,466.699.000,31/03/2005,ECOR3
81,32.75,1410.0,117.17,474.26,591.43,558.67,486.86,1.04,466.699.000,0,466.699.000,31/12/2004,ECOR3
82,25.03,1480.0,131.25,535.27,666.52,641.49,520.15,1.11,466.699.000,0,466.699.000,30/09/2004,ECOR3
83,23.45,1460.0,128.1,583.13,711.23,687.78,474.61,1.02,466.699.000,0,466.699.000,30/06/2004,ECOR3
84,2.15,85.66,7.69,23.95,31.63,29.49,29.28,1.08,26.987.000,0,26.987.000,31/03/2004,ECOR3
85,1.82,88.88,8.42,23.24,31.66,29.84,26.62,0.99,26.987.000,0,26.987.000,31/12/2003,ECOR3
86,2.86,87.58,,30.42,30.72,27.86,28.54,1.06,26.987.000,0,26.987.000,30/09/2003,ECOR3
87,1.89,84.39,,30.0,30.25,28.36,24.1,0.96,25.137.000,0,25.137.000,30/06/2003,ECOR3
88,3.04,89.37,8.62,24.4,33.03,29.98,20.24,0.81,25.137.000,0,25.137.000,31/03/2003,ECOR3
89,2.11,92.93,11.62,14.17,25.79,23.68,18.87,0.75,25.137.000,0,25.137.000,31/12/2002,ECOR3
0,5570.0,52760.0,2750.0,23090.0,25840.0,20270.0,12080.0,14.81,815.927.740,0,815.927.740,31/03/2025,EGIE3
1,3960.0,50110.0,2610.0,21040.0,23650.0,19690.0,11270.0,13.81,815.927.740,0,815.927.740,31/12/2024,EGIE3
2,4050.0,48260.0,2730.0,20220.0,22950.0,18900.0,10800.0,13.23,815.927.740,0,815.927.740,30/09/2024,EGIE3
3,4210.0,46440.0,2100.0,19160.0,21260.0,17050.0,11060.0,13.56,815.927.740,0,815.927.740,30/06/2024,EGIE3
4,5260.0,45460.0,2040.0,19190.0,21230.0,15970.0,10780.0,13.21,815.927.740,0,815.927.740,31/03/2024,EGIE3
5,5260.0,42220.0,2460.0,17650.0,20110.0,14850.0,8860.0,10.86,815.927.740,0,815.927.740,31/12/2023,EGIE3
6,3090.0,39400.0,2180.0,15680.0,17860.0,14770.0,8440.0,10.34,815.927.740,0,815.927.740,30/09/2023,EGIE3
7,4750.0,40260.0,1830.0,16219.999999999998,18050.0,13290.0,8340.0,10.22,815.927.740,0,815.927.740,30/06/2023,EGIE3
8,2940.0,39610.0,2270.0,15300.0,17570.0,14630.0,9240.0,11.33,815.927.740,0,815.927.740,31/03/2023,EGIE3
9,2240.0,38190.0,1550.0,15810.0,17360.0,15120.0,8440.0,10.34,815.927.740,0,815.927.740,31/12/2022,EGIE3
10,3760.0,39690.0,2600.0,16070.0,18670.0,14900.0,8039.999999999999,9.86,815.927.740,0,815.927.740,30/09/2022,EGIE3
11,4310.0,39660.0,2690.0,17930.0,20620.0,16309.999999999998,7920.0,9.71,815.927.740,0,815.927.740,30/06/2022,EGIE3
12,4590.0,39610.0,3280.0,17310.0,20590.0,16010.000000000002,8360.0,10.25,815.927.740,0,815.927.740,31/03/2022,EGIE3
13,5160.0,38120.0,3390.0,16740.0,20130.0,14980.0,7930.0,9.72,815.927.740,0,815.927.740,31/12/2021,EGIE3
14,4640.0,38840.0,2190.0,17060.0,19250.0,14610.0,7880.0,9.66,815.927.740,0,815.927.740,30/09/2021,EGIE3
15,5070.0,37830.0,2270.0,16070.0,18350.0,13270.0,8170.0,10.01,815.927.740,0,815.927.740,30/06/2021,EGIE3
16,4310.0,35940.0,2070.0,16270.0,18350.0,14030.0,8090.0,9.91,815.927.740,0,815.927.740,31/03/2021,EGIE3
17,4540.0,35190.0,1830.0,14940.0,16760.0,12230.0,7740.0,9.49,815.927.740,0,815.927.740,31/12/2020,EGIE3
18,5700.0,34400.0,3370.0,14640.0,18010.0,12320.0,7140.0,8.76,815.927.740,0,815.927.740,30/09/2020,EGIE3
19,4800.0,32189.999999999996,3630.0,13360.0,16990.0,12190.0,7430.0,9.11,815.927.740,0,815.927.740,30/06/2020,EGIE3
20,4190.0,31400.0,3660.0,13260.0,16930.0,12740.0,6740.0,8.26,815.927.740,0,815.927.740,31/03/2020,EGIE3
21,3870.0,30140.0,2840.0,11920.0,14760.0,10890.0,7000.0,8.57,815.927.740,0,815.927.740,31/12/2019,EGIE3
22,1720.0,27900.0,1590.0,12330.0,13920.0,12200.0,7570.0,9.28,815.927.740,0,815.927.740,30/09/2019,EGIE3
