,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
76,826.71,13140.0,496.88,3720.0,4220.0,3390.0,6120.0,1.05,5.850.636.000,0,5.850.636.000,30/09/2006,NEOE3
77,507.45,12850.0,479.82,3760.0,4240.0,3740.0,5980.0,1.02,5.850.636.000,0,5.850.636.000,30/06/2006,NEOE3
78,441.97,12720.0,430.55,3840.0,4270.0,3830.0,5790.0,0.99,5.850.636.000,0,5.850.636.000,31/03/2006,NEOE3
79,400.16,12610.0,420.33,3860.0,4280.0,3880.0,5550.0,0.95,5.850.636.000,0,5.850.636.000,31/12/2005,NEOE3
80,335.45,12550.0,587.74,3730.0,4320.0,3990.0,5480.0,0.94,5.850.636.000,0,5.850.636.000,30/09/2005,NEOE3
81,149.57,12330.0,564.38,3660.0,4220.0,4070.000000000001,5370.0,0.92,5.850.636.000,0,5.850.636.000,30/06/2005,NEOE3
82,137.75,11940.0,599.55,3650.0,4250.0,4110.0,5220.0,0.89,5.850.636.000,0,5.850.636.000,31/03/2005,NEOE3
83,102.25,11600.0,497.55,3660.0,4160.0,4060.0,4970.0,0.85,5.850.636.000,0,5.850.636.000,31/12/2004,NEOE3
84,159.53,11510.0,938.0,3130.0,4070.000000000001,3910.0,4960.0,0.85,5.850.636.000,0,5.850.636.000,30/09/2004,NEOE3
85,157.03,11600.0,1100.0,3220.0,4320.0,4160.0,4850.0,0.83,5.850.636.000,0,5.850.636.000,30/06/2004,NEOE3
86,164.45,11430.0,2120.0,2040.0,4160.0,3990.0,4770.0,0.82,5.850.636.000,0,5.850.636.000,31/03/2004,NEOE3
87,86.54,11110.0,2360.0,1640.0,4010.0,3920.0,4740.0,0.81,5.850.636.000,0,5.850.636.000,31/12/2003,NEOE3
88,137.83,11020.0,2220.0,1800.0,4020.0,3880.0,4790.0,0.82,5.850.636.000,0,5.850.636.000,30/09/2003,NEOE3
89,89.71,11040.0,2200.0,1990.0,4190.0,4100.0,4640.0,0.81,5.739.262.000,0,5.739.262.000,30/06/2003,NEOE3
90,116.11,10940.0,1340.0,2850.0,4190.0,4080.0,4590.0,0.80,5.739.262.000,0,5.739.262.000,31/03/2003,NEOE3
91,270.5,11110.0,1310.0,3130.0,4440.0,4170.0,4410.0,0.81,5.457.829.000,0,5.457.829.000,31/12/2002,NEOE3
92,237.03,10260.0,1490.0,2780.0,4270.0,4040.0,4190.0,0.79,5.268.326.764,0,5.268.326.764,30/09/2002,NEOE3
93,64.26,9500.0,1570.0,2230.0,3800.0,3730.0,4090.0,0.80,5.121.746.000,0,5.121.746.000,30/06/2002,NEOE3
94,156.72,9220.0,1620.0,2120.0,3740.0,3580.0,3970.0,0.82,4.858.738.000,0,4.858.738.000,31/03/2002,NEOE3
95,101.25,8830.0,1260.0,1910.0,3170.0,3070.0,3990.0,0.82,4.858.738.000,0,4.858.738.000,31/12/2001,NEOE3
96,157.44,7870.0,757.76,1690.0,2450.0,2290.0,3930.0,0.81,4.858.738.000,0,4.858.738.000,30/06/2001,NEOE3
97,98.06,7530.0,705.68,1540.0,2240.0,2140.0,3820.0,0.81,4.717.960.000,0,4.717.960.000,31/03/2001,NEOE3
98,152.35,7450.0,469.12,1560.0,2030.0,1880.0,3880.0,0.82,4.717.960.000,0,4.717.960.000,31/12/2000,NEOE3
99,14.06,2430.0,135.9,359.19,495.09,481.03,1930.0,0.82,2.349.507.000,0,2.349.507.000,30/09/2000,NEOE3
100,16.61,2410.0,157.24,419.1,576.34,559.73,1830.0,0.81,2.277.507.000,0,2.277.507.000,30/06/2000,NEOE3
101,11.28,2370.0,158.4,495.6,654.0,642.72,1720.0,0.80,2.157.507.000,0,2.157.507.000,31/03/2000,NEOE3
0,2.37,128.47,18.24,3.75,21.99,19.62,43.22,3.26,13.244.400,0,13.244.400,30/09/2025,NUTR3
1,5.82,136.77,10.73,4.7,15.43,9.61,43.26,3.27,13.244.400,0,13.244.400,30/06/2025,NUTR3
2,2.46,110.96,10.15,3.03,13.18,10.71,42.69,3.22,13.244.400,0,13.244.400,31/03/2025,NUTR3
3,1.99,107.02,9.98,1.08,11.06,9.07,45.16,3.41,13.244.400,0,13.244.400,31/12/2024,NUTR3
4,4.03,118.35,12.5,,12.65,8.63,40.52,3.06,13.244.400,0,13.244.400,30/09/2024,NUTR3
5,14.26,114.34,7.84,,8.39,-5.87,37.58,2.84,13.244.400,0,13.244.400,30/06/2024,NUTR3
6,,112.87,6.35,,7.33,6.48,37.07,2.80,13.244.400,0,13.244.400,31/03/2024,NUTR3
7,3.4,103.28,3.76,2.88,6.64,3.23,34.88,2.63,13.244.400,0,13.244.400,31/12/2023,NUTR3
8,2.45,105.37,4.84,3.63,8.46,6.02,32.9,2.48,13.244.400,0,13.244.400,30/09/2023,NUTR3
9,2.49,96.51,3.43,4.47,7.9,5.41,31.57,2.38,13.244.400,0,13.244.400,30/06/2023,NUTR3
10,2.83,96.47,3.25,7.52,10.77,7.93,31.59,238.51,132.444,0,132.444,31/03/2023,NUTR3
11,,96.65,3.52,6.03,9.55,8.89,31.34,236.61,132.444,0,132.444,31/12/2022,NUTR3
12,1.65,103.37,10.12,4.74,14.86,13.22,29.04,219.23,132.444,0,132.444,30/09/2022,NUTR3
13,,92.24,5.39,4.59,9.98,9.67,28.01,211.46,132.444,0,132.444,30/06/2022,NUTR3
14,3.04,84.48,4.42,4.45,8.87,5.83,24.69,192.96,127.944,0,127.944,31/03/2022,NUTR3
15,,81.37,7.12,4.78,11.89,11.17,22.95,179.41,127.944,0,127.944,31/12/2021,NUTR3
16,,80.71,4.96,5.57,10.53,10.15,20.43,159.65,127.944,0,127.944,30/09/2021,NUTR3
17,1.12,72.38,2.73,5.1,7.84,6.72,18.68,145.97,127.944,0,127.944,30/06/2021,NUTR3
18,,69.99,3.42,5.07,8.49,7.97,16.69,130.45,127.944,0,127.944,31/03/2021,NUTR3
19,1.96,66.95,3.51,5.37,8.87,6.91,16.26,127.11,127.944,0,127.944,31/12/2020,NUTR3
20,1.87,69.68,4.22,4.92,9.14,7.26,16.17,126.37,127.944,0,127.944,30/09/2020,NUTR3
21,,62.46,2.37,6.44,8.81,8.06,14.88,116.33,127.944,0,127.944,30/06/2020,NUTR3
22,,59.81,2.84,5.85,8.69,8.15,13.63,106.53,127.944,0,127.944,31/03/2020,NUTR3
23,,58.41,3.55,8.41,11.96,11.34,12.83,100.29,127.944,0,127.944,31/12/2019,NUTR3
24,,75.75,4.5,8.81,13.32,12.91,-25.24,-  197.26,127.944,0,127.944,30/09/2019,NUTR3
25,1.43,74.53,3.59,7.85,11.44,10.01,-23.0,-  179.74,127.944,0,127.944,30/06/2019,NUTR3
26,1.27,72.5,3.61,8.09,11.7,10.43,-23.02,-  179.95,127.944,0,127.944,31/03/2019,NUTR3
27,2.81,71.39,4.03,8.19,12.22,9.41,-21.63,-  169.03,127.944,0,127.944,31/12/2018,NUTR3
28,1.27,72.05,6.37,6.24,12.61,11.34,-22.25,-  173.93,127.944,0,127.944,30/09/2018,NUTR3
29,1.65,71.07,6.2,6.58,12.78,11.13,-23.3,-  182.10,127.944,0,127.944,30/06/2018,NUTR3
30,1.63,70.32,5.88,6.86,12.74,11.1,-20.77,-  162.32,127.944,0,127.944,31/03/2018,NUTR3
31,3.42,69.66,9.53,3.48,13.01,9.59,-20.73,-  162.06,127.944,0,127.944,31/12/2017,NUTR3
32,1.91,68.82,9.52,2.77,12.29,10.39,-19.98,-  156.12,127.944,0,127.944,30/09/2017,NUTR3
33,2.01,69.35,8.73,3.75,12.48,10.47,-13.6,-  106.33,127.944,0,127.944,30/06/2017,NUTR3
34,1.35,71.15,8.31,3.59,11.89,10.54,-11.38,-  88.96,127.944,0,127.944,31/03/2017,NUTR3
35,,73.13,7.79,4.07,11.86,11.72,-11.25,-  87.91,127.944,0,127.944,31/12/2016,NUTR3
36,1.36,82.81,8.0,4.48,12.47,11.12,1.13,8.86,127.944,0,127.944,30/09/2016,NUTR3
37,2.21,83.91,8.92,3.45,12.37,10.16,2.27,17.77,127.944,0,127.944,30/06/2016,NUTR3
38,1.46,79.43,9.65,3.92,13.57,12.12,2.77,21.62,127.944,0,127.944,31/03/2016,NUTR3
39,1.58,79.92,10.28,4.59,14.87,13.29,3.47,27.11,127.944,0,127.944,31/12/2015,NUTR3
40,5.3,90.9,17.25,4.63,21.88,16.58,8.57,66.94,127.944,0,127.944,30/09/2015,NUTR3
41,,90.29,16.47,3.03,19.5,19.0,18.56,1.45,12.794.413,0,12.794.413,30/06/2015,NUTR3
42,,92.14,18.31,4.64,22.95,22.98,18.75,1.47,12.794.413,0,12.794.413,31/03/2015,NUTR3
43,5.73,95.78,21.1,6.4,27.49,21.76,25.97,2.03,12.794.413,0,12.794.413,31/12/2014,NUTR3
44,5.59,95.16,19.46,7.02,26.48,20.89,27.94,2.25,12.414.678,0,12.414.678,30/09/2014,NUTR3
45,5.88,95.58,16.85,8.46,25.3,19.43,29.68,2.39,12.414.678,0,12.414.678,30/06/2014,NUTR3
46,5.94,101.06,20.13,10.48,30.61,24.67,29.91,2.41,12.414.678,0,12.414.678,31/03/2014,NUTR3
47,5.11,100.17,18.96,11.8,30.75,25.64,30.86,2.49,12.414.678,0,12.414.678,31/12/2013,NUTR3
48,4.43,101.32,14.99,12.25,27.24,22.81,30.42,2.45,12.414.678,0,12.414.678,30/09/2013,NUTR3
49,5.15,98.98,14.44,13.35,27.79,22.63,29.01,2.34,12.414.678,0,12.414.678,30/06/2013,NUTR3
50,5.16,100.44,15.53,14.58,30.11,24.96,31.24,2.52,12.414.678,0,12.414.678,31/03/2013,NUTR3
51,5.19,102.71,14.72,16.35,31.07,25.88,32.62,2.63,12.414.678,0,12.414.678,31/12/2012,NUTR3
52,6.14,102.97,13.63,17.58,31.21,25.06,35.78,2.88,12.403.678,0,12.403.678,30/09/2012,NUTR3
53,,103.4,12.01,17.91,29.91,29.09,31.63,2.55,12.409.678,0,12.409.678,30/06/2012,NUTR3
54,,45.11,7.22,3.89,11.12,10.99,,-  0.17,5.212.268,0,5.212.268,31/03/2012,NUTR3
55,,46.11,10.73,3.19,13.93,13.81,1.99,0.38,5.212.268,0,5.212.268,31/12/2011,NUTR3
56,1.43,48.7,11.44,2.79,14.23,12.8,4.8,0.92,5.212.268,0,5.212.268,30/09/2011,NUTR3
57,,49.55,11.26,3.1,14.36,14.17,7.31,1.40,5.212.268,0,5.212.268,30/06/2011,NUTR3
58,,48.27,11.61,3.28,14.88,14.83,9.68,1.86,5.212.268,0,5.212.268,31/03/2011,NUTR3
59,,49.42,8.27,3.64,11.91,11.87,12.02,2.31,5.212.268,0,5.212.268,31/12/2010,NUTR3
60,,48.29,7.16,4.15,11.31,11.13,10.52,2.02,5.217.268,0,5.217.268,30/09/2010,NUTR3
61,,45.12,6.21,,6.97,6.75,12.38,2.37,5.217.268,0,5.217.268,30/06/2010,NUTR3
62,,50.28,8.81,1.11,9.92,9.03,15.77,3.02,5.217.268,0,5.217.268,31/03/2010,NUTR3
63,1.02,49.62,8.71,,8.71,7.69,17.81,3.41,5.217.268,0,5.217.268,31/12/2009,NUTR3
64,1.49,49.43,7.61,1.23,8.84,7.35,18.68,3.58,5.217.268,0,5.217.268,30/09/2009,NUTR3
65,2.96,50.11,10.71,1.37,12.08,9.12,19.56,3.75,5.217.268,0,5.217.268,30/06/2009,NUTR3
66,2.81,50.55,17.64,,18.29,15.48,23.01,4.41,5.217.268,0,5.217.268,31/03/2009,NUTR3
67,4.07,55.58,19.92,1.12,21.04,16.98,26.0,4.98,5.217.268,0,5.217.268,31/12/2008,NUTR3
68,5.23,59.62,19.97,1.49,21.46,16.23,28.01,5.40,5.190.268,0,5.190.268,30/09/2008,NUTR3
69,2.87,50.84,10.87,1.69,12.55,9.68,27.45,5.29,5.190.268,0,5.190.268,30/06/2008,NUTR3
70,17.13,58.12,17.17,2.42,19.59,2.46,28.68,5.53,5.190.268,0,5.190.268,31/03/2008,NUTR3
71,,38.21,15.18,3.28,18.46,17.61,10.88,3.49,3.120.168,0,3.120.168,31/12/2007,NUTR3
72,,39.02,6.86,,6.86,6.62,11.41,3.66,3.120.168,0,3.120.168,30/09/2007,NUTR3
73,,30.84,2.72,,2.72,2.12,5.08,2.03,2.500.000,0,2.500.000,30/06/2007,NUTR3
74,,29.75,1.03,,1.03,,5.9,2.36,2.500.000,0,2.500.000,31/03/2007,NUTR3
0,850.89,18730.0,7.93,11180.0,11190.0,10340.0,-15500.0,-  46.94,328.544.000,1.577.000,330.121.000,30/06/2025,OIBR3
1,1210.0,19640.0,212.81,11080.0,11290.0,10080.0,-14660.0,-  44.41,328.544.000,1.577.000,330.121.000,31/03/2025,OIBR3
2,1530.0,19760.0,15.68,11940.0,11950.0,10430.0,-16320.0,-  49.43,328.544.000,1.577.000,330.121.000,31/12/2024,OIBR3
3,969.11,20610.0,48.24,10230.0,10280.0,9310.0,-14800.0,-  224.17,64.453.000,1.577.000,66.030.000,30/09/2024,OIBR3
4,1580.0,21580.0,2720.0,5850.0,8570.0,6990.0,-15040.0,-  227.83,64.453.000,1.577.000,66.030.000,30/06/2024,OIBR3
5,1640.0,26170.0,6320.0,21130.0,27460.0,25820.0,-30100.0,-  45.59,644.531.000,15.773.000,660.304.000,31/03/2024,OIBR3
6,1790.0,26120.0,4620.0,20870.0,25490.0,23700.0,-27320.0,-  41.37,644.531.000,15.773.000,660.304.000,31/12/2023,OIBR3
7,2260.0,29730.0,4180.0,21020.0,25200.0,22940.0,-26820.0,-  40.62,644.531.000,15.773.000,660.304.000,30/09/2023,OIBR3
8,2300.0,29440.0,2070.0,21680.0,23750.0,21450.0,-23990.0,-  36.34,644.531.000,15.773.000,660.304.000,30/06/2023,OIBR3
9,1590.0,28460.0,1590.0,21150.0,22750.0,21160.0,-23140.0,-  35.05,644.531.000,15.773.000,660.304.000,31/03/2023,OIBR3
10,3010.0,29620.0,1620.0,20680.0,22300.0,19300.0,-21880.0,-  3.31,6.445.310.000,157.727.000,6.603.037.000,31/12/2022,OIBR3
11,3380.0,48830.0,1240.0,20710.0,21950.0,18570.0,-2280.0,-  0.35,6.445.310.000,157.727.000,6.603.037.000,30/09/2022,OIBR3
12,4830.0,50810.0,417.17,20770.0,21190.0,16360.0,772.6,0.12,6.445.310.000,157.727.000,6.603.037.000,30/06/2022,OIBR3
13,1550.0,78700.0,2660.0,27620.0,30280.0,28730.0,1040.0,0.16,6.440.497.000,157.727.000,6.598.224.000,31/03/2022,OIBR3
14,2920.0,77950.0,2900.0,30080.0,32980.0,30070.0,-755.67,-  0.11,6.440.497.000,157.727.000,6.598.224.000,31/12/2021,OIBR3
15,3020.0,75530.0,268.41,31070.0,31340.0,28320.0,1060.0,0.18,5.796.478.000,157.727.000,5.954.205.000,30/09/2021,OIBR3
16,1430.0,74890.0,3840.0,22720.0,26560.0,25130.0,5860.0,0.89,6.440.497.000,157.727.000,6.598.224.000,30/06/2021,OIBR3
17,2750.0,72950.0,4190.0,24020.0,28210.0,25460.0,4730.0,0.79,5.796.478.000,157.727.000,5.954.205.000,31/03/2021,OIBR3
18,4110.0,73840.0,424.96,25920.0,26340.0,22240.0,7750.0,1.30,5.796.478.000,157.727.000,5.954.205.000,31/12/2020,OIBR3
19,5460.0,72660.0,194.89,26730.0,26930.0,21470.0,5980.0,1.00,5.796.478.000,157.727.000,5.954.205.000,30/09/2020,OIBR3
20,5850.0,73150.0,453.9,25660.0,26120.0,20260.0,8080.0,1.36,5.796.478.000,157.727.000,5.954.205.000,30/06/2020,OIBR3
21,6090.0,73950.0,179.38,24260.0,24440.0,18350.0,11430.0,1.92,5.796.478.000,157.727.000,5.954.205.000,31/03/2020,OIBR3
22,2080.0,71890.0,326.39,17900.0,18230.0,16140.0,17650.0,2.96,5.796.478.000,157.727.000,5.954.205.000,31/12/2019,OIBR3
23,2980.0,72870.0,138.84,17770.0,17910.0,14930.0,19920.0,3.35,5.796.478.000,157.727.000,5.954.205.000,30/09/2019,OIBR3
24,4060.0,76370.0,319.01,16560.0,16870.0,12810.0,25640.0,4.31,5.796.478.000,157.727.000,5.954.205.000,30/06/2019,OIBR3
25,6030.0,77790.0,129.21,16260.000000000002,16379.999999999998,10360.0,27200.0,4.57,5.796.478.000,157.727.000,5.954.205.000,31/03/2019,OIBR3
26,4390.0,65440.0,672.89,15780.0,16450.0,12060.0,22650.0,9.22,2.298.247.000,157.727.000,2.455.974.000,31/12/2018,OIBR3
27,5070.0,67230.0,500.29,15640.0,16140.0,11070.0,25990.0,11.11,2.182.333.000,157.727.000,2.340.060.000,30/09/2018,OIBR3
28,5100.0,67430.0,298.82,14920.0,15220.0,10120.0,27350.0,33.12,668.034.000,157.727.000,825.761.000,30/06/2018,OIBR3
29,6070.0,68680.0,98.1,13440.0,13530.0,7460.0,28630.0,34.68,668.034.000,157.727.000,825.761.000,31/03/2018,OIBR3
30,6860.0,68640.0,54520.0,,54520.0,47650.0,-13810.0,-  16.72,668.034.000,157.727.000,825.761.000,31/12/2017,OIBR3
31,7610.0,82460.0,51720.0,,51720.0,44110.0,8330.0,10.09,668.034.000,157.727.000,825.761.000,30/09/2017,OIBR3
32,7330.0,82940.0,51830.0,,51830.0,44500.0,8440.0,10.22,668.034.000,157.727.000,825.761.000,30/06/2017,OIBR3
33,7500.0,81550.0,48200.0,,48200.0,40700.0,11320.0,13.70,668.034.000,157.727.000,825.761.000,31/03/2017,OIBR3
34,7560.0,82170.0,48090.0,,48090.0,40520.0,11660.0,14.13,668.034.000,157.727.000,825.761.000,31/12/2016,OIBR3
35,6950.0,80310.0,48220.0,,48220.0,41270.0,9510.0,11.51,668.034.000,157.727.000,825.761.000,30/09/2016,OIBR3
36,4850.0,77180.0,46610.0,,46610.0,41760.0,10430.0,12.63,668.034.000,157.727.000,825.761.000,30/06/2016,OIBR3
37,8290.0,93330.0,8070.0,43570.0,51640.0,43350.0,17340.0,21.00,668.034.000,157.727.000,825.761.000,31/03/2016,OIBR3
38,14900.0,97010.0,11810.0,48050.0,59860.0,44960.0,13220.0,16.00,668.034.000,157.727.000,825.761.000,31/12/2015,OIBR3
39,13190.0,101190.0,8730.0,51370.0,60100.0,46910.0,18040.0,21.01,286.155.000,572.317.000,858.472.000,30/09/2015,OIBR3
40,13500.0,93310.0,6960.0,47250.0,54210.0,40710.0,17010.0,19.81,286.155.000,572.317.000,858.472.000,30/06/2015,OIBR3
41,1820.0,106980.0,4910.0,34050.0,38960.0,37140.0,17890.0,20.84,286.155.000,572.317.000,858.472.000,31/03/2015,OIBR3
42,2450.0,102790.0,4460.0,31390.0,35850.0,33400.0,17800.0,20.74,286.155.000,572.317.000,858.472.000,31/12/2014,OIBR3
43,3350.0,107800.0,5070.0,48460.0,53530.0,50170.0,24610.0,2.87,2.861.553.000,5.723.167.000,8.584.720.000,30/09/2014,OIBR3
44,5530.0,107830.0,6820.0,46130.0,52950.0,47410.0,24650.0,2.87,2.861.553.000,5.723.167.000,8.584.720.000,30/06/2014,OIBR3
45,3640.0,69570.0,4010.0,31280.0,35290.0,31660.0,11880.0,6.61,599.009.000,1.198.078.000,1.797.087.000,31/03/2014,OIBR3
46,2420.0,70100.0,4160.0,31690.0,35850.0,33430.0,11520.0,6.41,599.009.000,1.198.078.000,1.797.087.000,31/12/2013,OIBR3
47,3130.0,68710.0,4540.0,30190.0,34730.0,31600.0,10320.0,5.74,599.009.000,1.198.078.000,1.797.087.000,30/09/2013,OIBR3
48,2440.0,68010.0,4520.0,30400.0,34920.0,32480.0,10640.0,5.92,599.009.000,1.198.078.000,1.797.087.000,30/06/2013,OIBR3
49,3450.0,68620.0,2720.0,31280.0,34000.0,30560.0,10790.0,6.01,599.009.000,1.198.078.000,1.797.087.000,31/03/2013,OIBR3
50,4410.0,69080.0,3110.0,30230.0,33350.0,28930.0,11320.0,6.30,599.009.000,1.198.078.000,1.797.087.000,31/12/2012,OIBR3
51,4610.0,66840.0,3350.0,28440.0,31790.0,27190.0,11310.0,6.29,599.009.000,1.198.078.000,1.797.087.000,30/09/2012,OIBR3
52,5020.0,65310.0,3260.0,28890.0,32150.0,27130.0,11650.0,6.48,599.009.000,1.198.078.000,1.797.087.000,30/06/2012,OIBR3
53,12950.0,70960.0,3850.0,28960.0,32820.0,19870.0,15110.0,25.06,203.423.000,399.597.000,603.020.000,31/03/2012,OIBR3
54,6000.0,31660.0,1140.0,6960.0,8109.999999999999,2100.0,10590.0,17.56,203.423.000,399.597.000,603.020.000,31/12/2011,OIBR3
55,3770.0,28600.0,1050.0,4630.0,5690.0,1920.0,10700.0,17.74,203.423.000,399.597.000,603.020.000,30/09/2011,OIBR3
56,1800.0,26000.0,1040.0,2680.0,3720.0,1920.0,10300.0,17.08,203.423.000,399.597.000,603.020.000,30/06/2011,OIBR3
57,2740.0,26810.0,1040.0,3190.0,4230.0,1490.0,11430.0,18.95,203.423.000,399.597.000,603.020.000,31/03/2011,OIBR3
58,3220.0,26890.0,1040.0,3320.0,4370.0,1150.0,11340.0,18.80,203.423.000,399.597.000,603.020.000,31/12/2010,OIBR3
59,3630.0,25790.0,1130.0,3240.0,4370.0,745.68,11170.0,0.02,203.423.176.000,399.597.370.000,603.020.546.000,30/09/2010,OIBR3
60,2880.0,25370.0,1130.0,2940.0,4070.000000000001,1190.0,10630.0,0.02,203.423.176.000,399.597.370.000,603.020.546.000,30/06/2010,OIBR3
61,2340.0,24850.0,838.44,3420.0,4250.0,1920.0,10290.0,0.02,203.423.176.000,399.597.370.000,603.020.546.000,31/03/2010,OIBR3
62,1720.0,22760.0,1000.0,3640.0,4640.0,2920.0,11090.0,18.40,203.423.176,399.597.370,603.020.546,31/12/2009,OIBR3
63,1340.0,22480.0,1020.0,3520.0,4540.0,3200.0,10980.0,18.21,203.423.176,399.597.370,603.020.546,30/09/2009,OIBR3
64,1300.0,16630.0,956.58,3870.0,4820.0,3530.0,4730.0,8.44,249.597.049,311.353.240,560.950.289,30/06/2009,OIBR3
65,1060.0,17710.0,921.27,3980.0,4900.0,3850.0,6170.0,11.00,249.597.049,311.353.240,560.950.289,31/03/2009,OIBR3
66,1480.0,17670.0,760.63,4130.0,4890.0,3410.0,6240.0,11.13,249.597.049,311.353.240,560.950.289,31/12/2008,OIBR3
67,396.8,16850.0,627.85,3640.0,4270.0,3870.0,6200.0,11.05,249.597.049,311.353.240,560.950.289,30/09/2008,OIBR3
68,1500.0,16090.0,521.36,3720.0,4240.0,2740.0,6000.0,10.69,249.597.049,311.353.240,560.950.289,30/06/2008,OIBR3
69,2090.0,15720.0,514.16,3830.0,4340.0,2260.0,5650.0,10.08,249.597.049,311.353.240,560.950.289,31/03/2008,OIBR3
70,2380.0,15580.0,496.78,3890.0,4380.0,2010.0,5580.0,9.94,249.597.049,311.353.240,560.950.289,31/12/2007,OIBR3
71,1600.0,14950.0,654.44,3350.0,4010.0,2400.0,5880.0,10.48,249.597.049,311.353.240,560.950.289,30/09/2007,OIBR3
72,1510.0,14710.0,782.62,3520.0,4300.0,2800.0,5670.0,10.11,249.597.049,311.353.240,560.950.289,30/06/2007,OIBR3
73,2480.0,15670.0,1460.0,3610.0,5070.0,2590.0,5500.0,0.01,249.597.050.000,311.353.241.000,560.950.291.000,31/03/2007,OIBR3
74,2540.0,16000.0,1110.0,4270.0,5380.0,2830.0,5530.0,0.01,249.597.050.000,311.353.241.000,560.950.291.000,31/12/2006,OIBR3
75,1680.0,15410.0,1110.0,3740.0,4840.0,3160.0,5440.0,0.01,249.597.050.000,311.353.241.000,560.950.291.000,30/09/2006,OIBR3
76,1170.0,14930.0,1580.0,2990.0,4570.0,3400.0,5370.0,0.01,249.597.050.000,311.353.241.000,560.950.291.000,30/06/2006,OIBR3
77,846.32,14900.0,1520.0,3130.0,4650.0,3800.0,5500.0,0.01,249.597.050.000,305.701.231.000,555.298.281.000,31/03/2006,OIBR3
78,1730.0,16730.0,1490.0,3420.0,4910.0,3180.0,5500.0,0.01,249.597.050.000,305.701.231.000,555.298.281.000,31/12/2005,OIBR3
79,1490.0,16050.0,1330.0,3300.0,4630.0,3150.0,6150.0,0.01,249.597.050.000,305.701.231.000,555.298.281.000,30/09/2005,OIBR3
80,1780.0,16300.0,1160.0,3840.0,5000.0,3220.0,6230.0,0.01,249.597.050.000,305.701.231.000,555.298.281.000,30/06/2005,OIBR3
81,1850.0,16570.0,1040.0,4060.0,5100.0,3250.0,6420.0,0.01,249.597.050.000,305.701.231.000,555.298.281.000,31/03/2005,OIBR3
82,2400.0,17400.0,1100.0,4180.0,5280.0,2880.0,6480.0,0.01,249.597.050.000,300.118.295.000,549.715.345.000,31/12/2004,OIBR3
83,2600.0,16980.0,1440.0,3980.0,5420.0,2820.0,6700.0,0.01,249.597.050.000,300.118.295.000,549.715.345.000,30/09/2004,OIBR3
84,1970.0,16079.999999999998,1480.0,3680.0,5150.0,3180.0,6590.0,0.01,249.597.050.000,300.118.295.000,549.715.345.000,30/06/2004,OIBR3
85,2340.0,16000.0,1960.0,3100.0,5060.0,2720.0,6560.0,0.01,249.597.050.000,300.118.295.000,549.715.345.000,31/03/2004,OIBR3
86,1470.0,15330.0,1990.0,2650.0,4640.0,3170.0,6660.0,0.01,249.597.050.000,295.569.090.000,545.166.140.000,31/12/2003,OIBR3
87,1140.0,15480.0,1670.0,3120.0,4800.0,3660.0,6970.0,0.01,249.597.050.000,295.569.090.000,545.166.140.000,30/09/2003,OIBR3
88,974.92,15270.0,1240.0,3620.0,4860.0,3880.0,6890.0,0.01,249.597.050.000,295.569.090.000,545.166.140.000,30/06/2003,OIBR3
89,1390.0,15480.0,711.51,4290.0,5000.0,3610.0,6840.0,0.01,249.597.050.000,295.569.090.000,545.166.140.000,31/03/2003,OIBR3
90,1420.0,15390.0,683.28,4400.0,5080.0,3660.0,6960.0,0.01,243.564.130.000,295.569.090.000,539.133.220.000,31/12/2002,OIBR3
91,589.26,14210.0,552.95,3880.0,4430.0,3840.0,6890.0,0.01,243.564.130.000,295.569.090.000,539.133.220.000,30/09/2002,OIBR3
92,524.55,14230.0,579.45,3880.0,4460.0,3930.0,6900.0,0.01,243.564.130.000,295.569.090.000,539.133.220.000,30/06/2002,OIBR3
93,204.15,14000.0,563.41,3410.0,3980.0,3770.0,6850.0,0.01,243.564.130.000,295.569.090.000,539.133.220.000,31/03/2002,OIBR3
94,331.36,14060.0,530.66,3500.0,4040.0,3700.0,6860.0,0.01,237.165.397.000,295.569.091.000,532.734.488.000,31/12/2001,OIBR3
95,509.02,13240.0,310.75,3450.0,3760.0,3250.0,7160.0,0.01,237.165.397.000,295.569.091.000,532.734.488.000,30/06/2001,OIBR3
96,579.13,12530.0,1270.0,1970.0,3250.0,2670.0,7190.0,0.01,237.165.397.000,295.163.934.000,532.329.331.000,31/03/2001,OIBR3
97,801.64,12490.0,1250.0,1960.0,3210.0,2410.0,7150.0,0.01,237.165.397.000,295.163.934.000,532.329.331.000,31/12/2000,OIBR3
98,306.29,11670.0,2140.0,338.04,2470.0,2170.0,6110.0,0.01,231.508.177.000,231.508.176.000,463.016.353.000,30/09/2000,OIBR3
99,1580.0,8820.0,1530.0,110.08,1640.0,61.07,6040.0,0.51,4.081.872.000,7.790.342.000,11.872.214.000,30/06/2000,OIBR3
100,900.54,8070.0,739.66,142.72,882.39,-18.16,6000.0,0.51,4.081.872.000,7.790.342.000,11.872.214.000,31/03/2000,OIBR3
0,850.89,18730.0,7.93,11180.0,11190.0,10340.0,-15500.0,-  46.94,328.544.000,1.577.000,330.121.000,30/06/2025,OIBR4
